id,x,y,householdID,realizationID,SERIALNO,NP,FS,VEH,GRPIP,HHT,HINCP,HH_income,HUPAC,MV,PARTNER,FACRP
45781800063,444918.6344,4625653.338,457818,63,457818,3,2,0,44,2,19800,19800,4,1,0,0
45782600191,429528.6194,4643320.549,457826,191,457826,2,2,1,43,2,21400,21400,4,4,0,0
45830600148,445097.1509,4625651.534,458306,148,458306,3,2,2,0,1,56600,55700,4,7,0,0
45830600149,444926.0617,4626003.005,458306,149,458306,3,2,2,0,1,56600,55700,4,7,0,0
45836100071,444932.458,4625968.248,458361,71,458361,2,2,2,0,3,66000,66000,4,7,0,0
45836100091,444885.5118,4625762.95,458361,91,458361,2,2,2,0,3,66000,66000,4,7,0,0
45836100172,444827.4118,4625806.916,458361,172,458361,2,2,2,0,3,66000,66000,4,7,0,0
45836100181,430081.1807,4645425.791,458361,181,458361,2,2,2,0,3,66000,66000,4,7,0,0
45893300097,444977.9758,4625817.24,458933,97,458933,1,2,1,0,4,31200,31200,4,3,0,0
45893300150,445019.1932,4625512.161,458933,150,458933,1,2,1,0,4,31200,31200,4,3,0,0
45902600078,445097.0489,4626021.785,459026,78,459026,10,1,3,0,1,64200,49200,2,3,0,0
45965000028,445076.5568,4625813.372,459650,28,459650,1,2,1,0,6,37810,37600,4,5,0,0
45974900003,444968.0767,4625813.389,459749,3,459749,1,2,1,0,4,55004,55000,4,4,0,0
45974900004,444966.5104,4625943.471,459749,4,459749,1,2,1,0,4,55004,55000,4,4,0,0
45974900005,445025.9945,4626140.507,459749,5,459749,1,2,1,0,4,55004,55000,4,4,0,0
45974900016,445123.136,4625840.268,459749,16,459749,1,2,1,0,4,55004,55000,4,4,0,0
45974900110,429855.4963,4647042.979,459749,110,459749,1,2,1,0,4,55004,55000,4,4,0,0
45975900025,442528.6705,4647342.215,459759,25,459759,1,2,1,0,6,35000,35000,4,4,0,0
45975900064,441146.0745,4647010.303,459759,64,459759,1,2,1,0,6,35000,35000,4,4,0,0
45975900072,441413.3029,4646923.42,459759,72,459759,1,2,1,0,6,35000,35000,4,4,0,0
45980200036,440680.5992,4646871.14,459802,36,459802,4,2,2,0,1,80700,80700,3,5,0,0
45985000019,445940.6843,4632143.13,459850,19,459850,1,2,0,101,6,750,750,4,1,0,0
46029400045,442869.8129,4647513.359,460294,45,460294,2,2,2,0,3,20580,20580,4,3,0,0
46050100047,442444.8426,4646825.346,460501,47,460501,5,2,3,34,1,46000,46000,2,4,0,0
46060200049,436123.5886,4643370.068,460602,49,460602,2,2,1,0,1,57200,57200,4,6,0,0
46060200183,446392.0374,4635948.725,460602,183,460602,2,2,1,0,1,57200,57200,4,6,0,0
46060200195,431491.1641,4643548.175,460602,195,460602,2,2,1,0,1,57200,57200,4,6,0,0
46075100080,430475.0033,4645535.324,460751,80,460751,1,2,1,18,4,38800,38800,4,4,0,0
46075100084,440904.3091,4647990.886,460751,84,460751,1,2,1,18,4,38800,38800,4,4,0,0
46091700178,445049.9075,4626095.778,460917,178,460917,1,2,1,0,6,115000,115000,4,3,0,0
46091700196,445058.5085,4625595.161,460917,196,460917,1,2,1,0,6,115000,115000,4,3,0,0
46120400053,445135.4216,4616874.831,461204,53,461204,3,2,0,0,3,24600,24600,1,2,0,0
46120400091,445069.9054,4626247.019,461204,91,461204,3,2,0,0,3,24600,24600,1,2,0,0
46120400107,444889.3222,4625919.531,461204,107,461204,3,2,0,0,3,24600,24600,1,2,0,0
46120400108,446862.2653,4618714.592,461204,108,461204,3,2,0,0,3,24600,24600,1,2,0,0
46155100005,443880.5355,4615412.658,461551,5,461551,3,2,0,101,1,6000,6000,2,1,0,0
46157200026,447370.0432,4626004.883,461572,26,461572,3,2,2,0,1,517000,517000,2,3,0,0
46157200049,446610.6026,4627082.964,461572,49,461572,3,2,2,0,1,517000,517000,2,3,0,0
46167200079,447031.9588,4626323.659,461672,79,461672,5,1,3,15,1,59460,59460,4,3,0,0
46191000005,446630.3371,4617532.839,461910,5,461910,0,0,0,0,0,0,0,0,0,0,0
46191000087,445012.0807,4613933.811,461910,87,461910,0,0,0,0,0,0,0,0,0,0,0
46197000003,446054.6392,4621573.084,461970,3,461970,6,1,2,34,1,35900,35900,4,1,0,0
46201700026,447022.6223,4619254.886,462017,26,462017,1,2,1,0,4,44000,12000,4,6,0,0
46205700006,445140.0694,4622634.08,462057,6,462057,2,2,2,0,1,72000,48000,4,7,0,0
46216400023,445811.3413,4615338.671,462164,23,462164,1,2,0,0,6,11500,11500,4,6,0,0
46227200002,450099.2515,4621528.023,462272,2,462272,2,2,2,0,1,57000,57000,4,3,0,0
46227200024,443589.1643,4627396.999,462272,24,462272,2,2,2,0,1,57000,57000,4,3,0,0
46227200143,445358.006,4615785.654,462272,143,462272,2,2,2,0,1,57000,57000,4,3,0,0
46282500011,447721.619,4626833.11,462825,11,462825,3,2,1,20,5,50000,50000,4,1,0,0
46282500064,446226.42,4624893.204,462825,64,462825,3,2,1,20,5,50000,50000,4,1,0,0
46282500141,443706.4556,4617216.278,462825,141,462825,3,2,1,20,5,50000,50000,4,1,0,0
46282500238,443532.6181,4625255.125,462825,238,462825,3,2,1,20,5,50000,50000,4,1,0,0
46282500302,446161.5416,4624067.052,462825,302,462825,3,2,1,20,5,50000,50000,4,1,0,0
46282500421,451123.9025,4611983.027,462825,421,462825,3,2,1,20,5,50000,50000,4,1,0,0
46289200048,445954.1161,4621145.117,462892,48,462892,4,2,2,0,1,287600,250000,2,2,0,0
46289200117,442749.2478,4641126.221,462892,117,462892,4,2,2,0,1,287600,250000,2,2,0,0
46289200140,444892.7487,4639051.603,462892,140,462892,4,2,2,0,1,287600,250000,2,2,0,0
46331500033,440564.0365,4641044.299,463315,33,463315,5,2,2,13,1,81000,81000,2,4,0,0
46336500126,440028.687,4643093.775,463365,126,463365,2,2,2,0,3,108000,108000,4,3,0,0
46336500313,441455.6693,4641393.489,463365,313,463365,2,2,2,0,3,108000,108000,4,3,0,0
46341400047,440389.2852,4626279.633,463414,47,463414,2,2,2,21,1,58000,58000,4,1,0,0
46341400054,441861.5175,4644526.861,463414,54,463414,2,2,2,21,1,58000,58000,4,1,0,0
46341400071,444780.6488,4632568.123,463414,71,463414,2,2,2,21,1,58000,58000,4,1,0,0
46341400090,441783.1701,4640389.397,463414,90,463414,2,2,2,21,1,58000,58000,4,1,0,0
46351000081,439493.2108,4640278.981,463510,81,463510,1,2,1,0,6,23000,23000,4,5,0,0
46417000030,445624.7681,4631214.219,464170,30,464170,1,2,1,19,4,34800,34800,4,3,0,0
46417000076,441204.6928,4632321.523,464170,76,464170,1,2,1,19,4,34800,34800,4,3,0,0
46429800042,435097.3496,4642699.371,464298,42,464298,0,0,0,0,0,0,0,0,0,0,0
46434200004,436232.6744,4641296.504,464342,4,464342,1,2,1,0,6,24300,24300,4,7,0,0
46434200071,444270.2683,4632562.762,464342,71,464342,1,2,1,0,6,24300,24300,4,7,0,0
46434200148,442302.3372,4642867.531,464342,148,464342,1,2,1,0,6,24300,24300,4,7,0,0
46434200173,444377.046,4651080.277,464342,173,464342,1,2,1,0,6,24300,24300,4,7,0,0
46438900033,442681.8245,4628812.382,464389,33,464389,3,2,0,59,3,25000,25000,2,1,0,0
46438900048,440046.5257,4626601.752,464389,48,464389,3,2,0,59,3,25000,25000,2,1,0,0
46438900098,439189.7994,4633039.526,464389,98,464389,3,2,0,59,3,25000,25000,2,1,0,0
46449900059,442295.6847,4626345.099,464499,59,464499,4,2,2,0,1,75600,75600,3,5,0,0
46449900069,442964.0287,4625421.325,464499,69,464499,4,2,2,0,1,75600,75600,3,5,0,0
46460700016,441654.0589,4626130.174,464607,16,464607,5,2,2,0,1,247000,210000,3,4,0,0
46542000028,454475.6968,4620722.011,465420,28,465420,3,2,2,0,1,198400,197000,4,6,0,0
46543700015,453833.7961,4620755.427,465437,15,465437,1,2,0,0,0,0,0,0,3,0,0
46553100003,445101.6037,4643760.095,465531,3,465531,2,2,2,16,1,109000,109000,4,2,0,0
46553100043,445956.448,4640465.477,465531,43,465531,2,2,2,16,1,109000,109000,4,2,0,0
46577100072,443405.7718,4615481.487,465771,72,465771,1,2,1,0,6,60000,60000,4,3,0,0
46577100079,447581.4735,4631849.436,465771,79,465771,1,2,1,0,6,60000,60000,4,3,0,0
46595400082,444798.356,4616415.754,465954,82,465954,2,2,1,31,1,16100,16100,4,6,0,0
46595400101,450764.2495,4626555.05,465954,101,465954,2,2,1,31,1,16100,16100,4,6,0,0
46595400123,446911.478,4639435.698,465954,123,465954,2,2,1,31,1,16100,16100,4,6,0,0
46639600030,444370.0589,4616704.661,466396,30,466396,2,2,2,23,7,74000,74000,4,2,0,0
46639600036,444346.2227,4616835.206,466396,36,466396,2,2,2,23,7,74000,74000,4,2,0,0
46639600091,441647.4278,4616968.688,466396,91,466396,2,2,2,23,7,74000,74000,4,2,0,0
46639600122,443686.5746,4617213.782,466396,122,466396,2,2,2,23,7,74000,74000,4,2,0,0
46658600070,442734.1694,4617931.874,466586,70,466586,2,2,1,0,1,95000,95000,4,2,0,0
46658600077,447797.3983,4637020.84,466586,77,466586,2,2,1,0,1,95000,95000,4,2,0,0
46669700005,447064.1775,4636925.655,466697,5,466697,2,2,2,20,7,110000,110000,4,1,0,0
46669700107,443525.9363,4628305.422,466697,107,466697,2,2,2,20,7,110000,110000,4,1,0,0
46675300077,443639.8527,4636679.682,466753,77,466753,4,2,3,0,2,107600,107600,4,4,0,0
46675300094,443763.426,4636464.909,466753,94,466753,4,2,3,0,2,107600,107600,4,4,0,0
46681600031,443548.2532,4627443.982,466816,31,466816,2,2,0,0,1,243000,50000,4,1,0,0
46701500045,448449.3354,4614449.172,467015,45,467015,6,1,2,0,1,113900,105500,3,5,0,0
46701500138,446449.1251,4631708.682,467015,138,467015,6,1,2,0,1,113900,105500,3,5,0,0
46701500143,442006.1895,4643179.333,467015,143,467015,6,1,2,0,1,113900,105500,3,5,0,0
46709900014,450097.6864,4615606.009,467099,14,467099,1,2,2,0,4,58000,40000,4,3,0,0
46752800032,435943.4086,4643848.922,467528,32,467528,1,2,1,23,6,50000,50000,4,3,0,0
46774000003,440326.2518,4627143.518,467740,3,467740,2,2,0,0,1,185000,168000,4,3,0,0
46784100043,435059.4484,4642894.524,467841,43,467841,4,2,1,0,1,98800,98800,4,7,0,0
46784100088,442050.0158,4642942.312,467841,88,467841,4,2,1,0,1,98800,98800,4,7,0,0
46784100128,443331.294,4650889.108,467841,128,467841,4,2,1,0,1,98800,98800,4,7,0,0
46792900029,439539.4639,4645426.249,467929,29,467929,2,2,2,0,1,25800,25800,4,7,0,0
46795700018,446327.0086,4632734.172,467957,18,467957,1,2,1,50,6,20000,20000,4,5,0,0
46795700066,434853.2589,4643978.11,467957,66,467957,1,2,1,50,6,20000,20000,4,5,0,0
46795700081,440013.8258,4642375.021,467957,81,467957,1,2,1,50,6,20000,20000,4,5,0,0
46817000009,444854.6501,4635511.457,468170,9,468170,1,2,1,0,6,77000,77000,4,6,0,0
46817000194,441653.2599,4641032.477,468170,194,468170,1,2,1,0,6,77000,77000,4,6,0,0
46825000110,439953.8027,4643481.565,468250,110,468250,2,2,2,0,1,68000,68000,4,6,0,0
46840500029,440238.4043,4642303.108,468405,29,468405,1,2,1,0,6,114000,114000,4,3,0,0
46840500072,436300.3736,4648349.531,468405,72,468405,1,2,1,0,6,114000,114000,4,3,0,0
46848700003,439300.6384,4642846.674,468487,3,468487,2,2,2,7,7,75000,75000,4,1,0,0
46848700100,453228.1133,4616529.468,468487,100,468487,2,2,2,7,7,75000,75000,4,1,0,0
46859200007,442025.4853,4626333.242,468592,7,468592,1,2,1,19,4,65000,65000,4,1,0,0
46859200037,443620.3663,4628559.407,468592,37,468592,1,2,1,19,4,65000,65000,4,1,0,0
46880800017,442212.5358,4626549.691,468808,17,468808,0,0,0,0,0,0,0,0,0,0,0
46880800024,443404.5163,4628606.56,468808,24,468808,0,0,0,0,0,0,0,0,0,0,0
46880800047,441067.8351,4627518.076,468808,47,468808,0,0,0,0,0,0,0,0,0,0,0
46880800048,439565.3127,4641130.351,468808,48,468808,0,0,0,0,0,0,0,0,0,0,0
46891200034,442417.1195,4639371.558,468912,34,468912,4,2,0,29,3,45600,45600,2,1,0,0
46891200083,437600.4479,4642297.469,468912,83,468912,4,2,0,29,3,45600,45600,2,1,0,0
46891200091,441789.1422,4633237.263,468912,91,468912,4,2,0,29,3,45600,45600,2,1,0,0
46891200145,453899.8857,4620380.198,468912,145,468912,4,2,0,29,3,45600,45600,2,1,0,0
46891200187,454221.6725,4618587.746,468912,187,468912,4,2,0,29,3,45600,45600,2,1,0,0
46918700141,443411.1771,4633851.889,469187,141,469187,4,2,3,0,1,46800,45500,4,3,0,0
46918700177,441170.2835,4632016.426,469187,177,469187,4,2,3,0,1,46800,45500,4,3,0,0
46927400023,441042.3758,4643123.629,469274,23,469274,3,1,1,0,2,100600,100600,4,7,0,0
46927400025,440232.3548,4632453.27,469274,25,469274,3,1,1,0,2,100600,100600,4,7,0,0
46927400043,439503.2129,4633073.512,469274,43,469274,3,1,1,0,2,100600,100600,4,7,0,0
46927400084,441844.2271,4627588.448,469274,84,469274,3,1,1,0,2,100600,100600,4,7,0,0
46941200028,429886.3502,4647029.199,469412,28,469412,0,0,0,0,0,0,0,0,0,0,0
46941200083,432065.7628,4647892.982,469412,83,469412,0,0,0,0,0,0,0,0,0,0,0
46941200130,432756.2836,4647375.227,469412,130,469412,0,0,0,0,0,0,0,0,0,0,0
46945800038,453857.1586,4620367.914,469458,38,469458,3,2,2,0,3,60300,60300,2,3,4,0
46945800062,441604.3509,4639236.049,469458,62,469458,3,2,2,0,3,60300,60300,2,3,4,0
46945800083,444837.7095,4628154.501,469458,83,469458,3,2,2,0,3,60300,60300,2,3,4,0
46995900076,454332.4149,4620465.149,469959,76,469959,1,2,1,0,4,151500,150000,4,3,0,0
47020700098,442193.9301,4625527.357,470207,98,470207,2,2,2,0,1,108000,108000,4,3,0,0
47023400042,454754.5846,4620722.87,470234,42,470234,6,1,0,0,3,17000,17000,3,4,0,0
47023400063,455474.5607,4617316.936,470234,63,470234,6,1,0,0,3,17000,17000,3,4,0,0
47023400181,443957.7834,4638897.614,470234,181,470234,6,1,0,0,3,17000,17000,3,4,0,0
47072900051,442960.242,4630181.604,470729,51,470729,1,2,1,17,4,99500,99500,4,2,0,0
47072900116,443502.4289,4630526.291,470729,116,470729,1,2,1,17,4,99500,99500,4,2,0,0
47072900135,449534.0869,4615751.749,470729,135,470729,1,2,1,17,4,99500,99500,4,2,0,0
47078200021,441899.0907,4641191.474,470782,21,470782,2,2,2,31,5,89500,89500,4,3,0,0
47078200099,453992.5968,4620238.503,470782,99,470782,2,2,2,31,5,89500,89500,4,3,0,0
47106900013,439273.1177,4620633.567,471069,13,471069,5,2,3,0,2,94800,94800,2,6,0,0
47106900184,439094.3285,4626734.089,471069,184,471069,5,2,3,0,2,94800,94800,2,6,0,0
47121700146,442729.4732,4641400.289,471217,146,471217,1,2,1,0,6,33520,33300,4,4,0,0
47121700190,442923.1126,4639928.17,471217,190,471217,1,2,1,0,6,33520,33300,4,4,0,0
47142900125,446033.8968,4648162.897,471429,125,471429,2,2,1,0,3,66600,66600,4,4,0,0
47155300032,440482.3595,4627968.685,471553,32,471553,3,2,1,46,1,24000,24000,4,3,0,0
47155300127,442416.6068,4631373.097,471553,127,471553,3,2,1,46,1,24000,24000,4,3,0,0
47164400028,434403.5652,4627711.337,471644,28,471644,4,2,2,0,1,95000,95000,1,3,0,0
47170100033,434007.2807,4627112.274,471701,33,471701,0,0,0,0,0,0,0,0,0,0,0
47170100051,454683.4632,4621099.329,471701,51,471701,0,0,0,0,0,0,0,0,0,0,0
47182200073,444842.4955,4645470.999,471822,73,471822,2,2,1,24,3,39000,39000,2,5,0,0
47182200093,449615.3173,4615617.313,471822,93,471822,2,2,1,24,3,39000,39000,2,5,0,0
47198800129,442164.0488,4649510.434,471988,129,471988,4,2,3,0,1,160500,120000,3,4,0,0
47203400039,442471.8001,4648919.754,472034,39,472034,5,2,2,0,1,40000,40000,3,4,0,0
47204200009,445726.9327,4638184.254,472042,9,472042,2,2,1,0,1,40000,40000,4,7,0,0
47212300082,440215.3753,4645603.961,472123,82,472123,1,2,1,19,4,60000,60000,4,1,0,0
47212300137,445950.3128,4638013.799,472123,137,472123,1,2,1,19,4,60000,60000,4,1,0,0
47212300145,441831.6271,4646438.346,472123,145,472123,1,2,1,19,4,60000,60000,4,1,0,0
47212300169,432716.3442,4647519.374,472123,169,472123,1,2,1,19,4,60000,60000,4,1,0,0
47213300135,444244.9002,4640222.709,472133,135,472133,2,2,1,13,2,50000,50000,4,3,0,0
47246100102,446413.5673,4643265.191,472461,102,472461,5,2,2,0,2,68900,68900,2,5,0,0
47258000058,436762.586,4643149.399,472580,58,472580,0,0,0,0,0,0,0,0,0,0,0
47268600004,437057.1468,4641294.574,472686,4,472686,0,0,0,0,0,0,0,0,0,0,0
47276600080,440859.7975,4623850.34,472766,80,472766,1,2,1,0,4,25000,25000,4,1,0,0
47281100016,441178.2951,4616347.091,472811,16,472811,1,2,0,32,4,30000,0,4,3,0,0
47281100018,437022.9796,4645847.976,472811,18,472811,1,2,0,32,4,30000,0,4,3,0,0
47286300056,439083.5354,4621180.004,472863,56,472863,5,2,3,0,1,82000,82000,2,1,0,0
47286300071,446461.9051,4628794.568,472863,71,472863,5,2,3,0,1,82000,82000,2,1,0,0
47286300161,446010.8872,4640842.626,472863,161,472863,5,2,3,0,1,82000,82000,2,1,0,0
47298800040,448085.0006,4639032.105,472988,40,472988,3,2,2,0,3,48800,48800,2,4,0,0
47311100069,443147.0143,4635198.122,473111,69,473111,5,2,2,0,1,98000,98000,2,2,0,0
47325600037,445796.3112,4644524.886,473256,37,473256,1,2,0,0,4,82900,79000,4,5,0,0
47346200025,447731.288,4639186.601,473462,25,473462,4,2,2,0,1,97600,97600,2,6,0,0
47347600124,432116.3224,4651249.557,473476,124,473476,3,2,1,93,2,11500,11500,2,3,2,0
47380300090,433772.3168,4646340.709,473803,90,473803,1,2,0,42,4,13000,13000,4,5,0,0
47380300108,431489.6234,4647705.014,473803,108,473803,1,2,0,42,4,13000,13000,4,5,0,0
47398100129,433956.1009,4641874.071,473981,129,473981,2,2,3,0,5,50000,50000,4,3,2,0
47420100042,442313.195,4627265.96,474201,42,474201,2,2,2,0,7,80000,80000,4,1,4,0
47431800014,434076.8048,4627328.213,474318,14,474318,3,1,1,101,3,6000,6000,2,4,0,0
47452100088,439941.302,4644791.328,474521,88,474521,1,2,2,0,4,19000,19000,4,5,0,0
47452100124,439647.1047,4624555.169,474521,124,474521,1,2,2,0,4,19000,19000,4,5,0,0
47459900042,439686.3924,4627087.286,474599,42,474599,2,2,3,0,1,125000,120000,4,6,0,0
47459900108,441280.8714,4644735.433,474599,108,474599,2,2,3,0,1,125000,120000,4,6,0,0
47513300021,433889.1441,4641212.098,475133,21,475133,8,1,2,0,3,67420,67400,4,7,0,0
47524800020,446436.8777,4631516.743,475248,20,475248,2,2,1,0,3,23800,11300,4,7,0,0
47524800051,445572.6854,4643062.361,475248,51,475248,2,2,1,0,3,23800,11300,4,7,0,0
47530500009,433787.3559,4627140.48,475305,9,475305,2,2,1,0,3,45000,45000,4,3,0,0
47539900007,438179.3107,4629768.422,475399,7,475399,1,2,0,0,0,0,0,0,3,0,0
47541600130,444230.328,4652448.02,475416,130,475416,3,2,0,8,1,82000,82000,4,2,0,0
47541600137,454993.8281,4616977.783,475416,137,475416,3,2,0,8,1,82000,82000,4,2,0,0
47544500002,441775.9341,4632154.458,475445,2,475445,3,2,2,0,1,105000,105000,1,3,0,0
47544500086,455233.5969,4611746.905,475445,86,475445,3,2,2,0,1,105000,105000,1,3,0,0
47544500100,438030.3592,4645826.19,475445,100,475445,3,2,2,0,1,105000,105000,1,3,0,0
47544500150,444297.0058,4631256.957,475445,150,475445,3,2,2,0,1,105000,105000,1,3,0,0
47544500177,438553.2849,4625378.131,475445,177,475445,3,2,2,0,1,105000,105000,1,3,0,0
47544500202,436848.6536,4643025.654,475445,202,475445,3,2,2,0,1,105000,105000,1,3,0,0
47544500280,441873.9986,4627337.421,475445,280,475445,3,2,2,0,1,105000,105000,1,3,0,0
47544500400,441505.3268,4643594.926,475445,400,475445,3,2,2,0,1,105000,105000,1,3,0,0
47544500416,447188.4096,4636267.015,475445,416,475445,3,2,2,0,1,105000,105000,1,3,0,0
47552700000,444367.7177,4638554.812,475527,0,475527,4,2,1,0,3,50000,50000,2,4,4,0
47552700073,452404.5493,4621507.808,475527,73,475527,4,2,1,0,3,50000,50000,2,4,4,0
47552700127,443767.0879,4636417.949,475527,127,475527,4,2,1,0,3,50000,50000,2,4,4,0
47552700145,443816.2406,4636254.397,475527,145,475527,4,2,1,0,3,50000,50000,2,4,4,0
47552700192,450818.7343,4617939.425,475527,192,475527,4,2,1,0,3,50000,50000,2,4,4,0
47607600077,436922.5441,4637861.653,476076,77,476076,1,2,1,0,4,36000,36000,4,4,0,0
47625800075,450735.8538,4623608.836,476258,75,476258,0,0,0,0,0,0,0,0,0,0,0
47642900006,446836.2302,4623069.066,476429,6,476429,3,2,1,0,1,69200,68000,2,4,0,0
47647500000,446376.8778,4622239.453,476475,0,476475,2,1,0,48,1,16600,16600,4,3,0,0
47656400044,452365.5,4619729.013,476564,44,476564,1,2,1,0,6,15000,15000,4,7,0,0
47665400088,452378.0132,4618703.239,476654,88,476654,2,2,2,8,5,132000,132000,4,3,0,0
47673400107,443493.6907,4625341.098,476734,107,476734,1,2,1,19,6,62000,62000,4,4,0,0
47673400110,447815.3345,4617398.363,476734,110,476734,1,2,1,19,6,62000,62000,4,4,0,0
47673400120,447867.7558,4613059.953,476734,120,476734,1,2,1,19,6,62000,62000,4,4,0,0
47677400040,446251.5095,4624461.774,476774,40,476774,6,1,1,0,1,48000,48000,3,4,0,0
47707600065,441975.9793,4636725.353,477076,65,477076,4,2,1,0,1,28600,27000,3,6,0,0
47712500028,452648.5798,4623505.622,477125,28,477125,0,0,0,0,0,0,0,0,0,0,0
47712500045,444537.3737,4623909.314,477125,45,477125,0,0,0,0,0,0,0,0,0,0,0
47712500046,450085.8919,4621623.052,477125,46,477125,0,0,0,0,0,0,0,0,0,0,0
47715000095,445917.2368,4619343.829,477150,95,477150,0,0,0,0,0,0,0,0,0,0,0
47722700006,443952.7227,4627584.123,477227,6,477227,0,0,0,0,0,0,0,0,0,0,0
47722700028,447729.7673,4623997.561,477227,28,477227,0,0,0,0,0,0,0,0,0,0,0
47722700037,445380.1272,4624257.532,477227,37,477227,0,0,0,0,0,0,0,0,0,0,0
47722700056,446871.8199,4619312.337,477227,56,477227,0,0,0,0,0,0,0,0,0,0,0
47722700090,452072.0323,4624516.78,477227,90,477227,0,0,0,0,0,0,0,0,0,0,0
47740100006,442989.8049,4624217.203,477401,6,477401,5,2,2,23,1,90700,90100,2,7,0,0
47740100078,445420.4906,4624329.127,477401,78,477401,5,2,2,23,1,90700,90100,2,7,0,0
47740100114,451374.8867,4623744.136,477401,114,477401,5,2,2,23,1,90700,90100,2,7,0,0
47774900027,440531.9222,4637840.078,477749,27,477749,1,2,0,0,0,0,15100,0,3,0,0
47821900072,447773.7688,4633355.048,478219,72,478219,4,2,2,0,1,111000,111000,2,4,0,0
47821900193,445538.6166,4621764.107,478219,193,478219,4,2,2,0,1,111000,111000,2,4,0,0
47821900231,451645.1901,4623713.186,478219,231,478219,4,2,2,0,1,111000,111000,2,4,0,0
47821900246,437490.0237,4639287.583,478219,246,478219,4,2,2,0,1,111000,111000,2,4,0,0
47830600016,440874.2231,4634610.225,478306,16,478306,4,2,2,0,1,52000,52000,1,7,0,0
47830600028,449987.1924,4629169.55,478306,28,478306,4,2,2,0,1,52000,52000,1,7,0,0
47840700106,440783.8431,4624478.611,478407,106,478407,2,2,2,0,1,155000,155000,4,2,0,0
47840700163,444814.4202,4621266.682,478407,163,478407,2,2,2,0,1,155000,155000,4,2,0,0
47903100081,446924.4489,4617058.463,479031,81,479031,4,2,2,0,1,290680,290000,3,3,0,0
47909900109,453373.8348,4616839.603,479099,109,479099,5,2,2,0,1,84500,84500,1,5,0,0
47934800008,436016.304,4644230.434,479348,8,479348,1,2,1,0,4,36800,16800,4,3,0,0
47934800032,441282.703,4621301.709,479348,32,479348,1,2,1,0,4,36800,16800,4,3,0,0
48007000065,453478.7028,4618800.247,480070,65,480070,1,2,1,14,4,81000,80000,4,5,0,0
